order_id,Club Name,First Order Date,Latest Ship Date,Total Products Ordered
1079669,Rush Colorado,2023-08-04,2023-09-22,12
1079674,Rush Fort Lauderdale,2023-08-04,2023-09-29,13
1079675,Rush Unity Fc And Pa,2023-08-04,2023-09-27,15
1079687,Rush Fort Lauderdale,2023-08-04,2023-09-28,10
1079690,Rush Florida,2023-08-04,2023-09-18,4
1079691,Rush Missouri,2023-08-04,2023-09-15,5
1079694,Rush Massachusetts,2023-08-04,2023-09-28,12
1079695,Rush North Denver,2023-08-04,2023-09-18,1
1079699,Rush Union Georgia,2023-08-04,2023-09-08,10
1079704,Rush Fremont,2023-08-04,2023-09-19,12
1079706,Rush Ny Syracuse,2023-08-04,2023-10-03,33
1079725,Rush Fort Lauderdale,2023-08-04,2023-09-28,14
1079731,Rush Florida,2023-08-04,2023-09-18,8
1079736,Rush Gateway,2023-08-04,2023-09-18,7
1079738,Rush Missouri,2023-08-04,2023-09-18,1
1079747,Rush West Texas,2023-08-04,2023-09-20,9
1079748,Rush West Texas,2023-08-04,2023-09-20,9
1079749,Rush Union Georgia,2023-08-04,2023-09-05,4
1079754,Rush Colorado,2023-08-04,2023-09-19,12
1079759,Rush Rock,2023-08-04,2023-09-11,12
1079762,Rush Virginia,2023-08-04,2023-09-29,7
1079765,Rush Missouri,2023-08-04,2023-09-21,12
1079766,Rush Pensacola Fc,2023-08-04,2023-09-18,2
1079769,Rush Coastal Bayside,2023-08-04,2023-09-05,13
1079773,Rush Iowa,2023-08-04,2023-09-05,4
1079774,Rush Mountains,2023-08-04,2023-09-29,7
1079776,Rush Fort Lauderdale,2023-08-04,2023-09-27,10
1079780,Rush Rock,2023-08-04,2023-09-08,4
1079781,Rush Delmarva,2023-08-04,2023-09-29,8
1079783,Rush Union Georgia,2023-08-04,2023-09-15,12
1079787,Rush Colorado,2023-08-04,2023-09-13,3
1079791,Rush Union Georgia,2023-08-04,2023-09-07,12
1079797,Rush Lvu,2023-08-04,2023-11-09,17
1079799,Rush Virginia,2023-08-04,2023-09-29,5
1079801,Rush Wisconsin South East,2023-08-04,2023-09-15,5
1079803,Rush Fort Lauderdale,2023-08-04,2023-09-25,11
1079806,Rush Fort Lauderdale,2023-08-04,2023-09-28,11
1079808,Rush Florida,2023-08-04,2023-09-19,10
1079809,Rush Union Georgia,2023-08-04,2023-09-05,4
1079813,Rush Virginia,2023-08-04,2023-10-13,12
1079814,Rush Fort Lauderdale,2023-08-04,2023-09-25,11
1079822,Rush Virginia,2023-08-04,2023-09-25,4
1079823,Rush Missouri,2023-08-04,2023-09-21,9
1079824,Rush Iowa,2023-08-04,2023-09-05,4
1079825,Rush Florida,2023-08-04,2023-09-20,13
1079828,Rush Fort Lauderdale,2023-08-04,2023-09-29,10
1079830,Rush Pensacola Fc,2023-08-04,2023-09-19,10
1079836,Rush Southern Maryland,2023-08-04,2023-10-02,12
1079838,Rush Minnesota,2023-08-04,2023-10-05,8
1079848,Rush Ct West,2023-08-04,2023-10-02,13
1079853,Rush Union Georgia,2023-08-04,2023-09-27,9
1079856,Rush Rock,2023-08-04,2023-09-08,6
1079859,Rush Virginia,2023-08-04,2023-09-27,9
1079861,Rush Union Georgia,2023-08-04,2023-09-08,6
1079866,Rush Union Georgia,2023-08-04,2023-09-15,1
1079868,Rush Virginia,2023-08-04,2023-09-27,10
1079874,Rush Florida,2023-08-04,2023-09-19,10
1079880,Rush Florida,2023-08-04,2023-09-18,4
1079882,Rush Virginia,2023-08-04,2023-09-27,1
1079883,Rush Fort Lauderdale,2023-08-04,2023-10-02,16
1079884,Rush Ny Syracuse,2023-08-04,2023-09-21,12
1079886,Rush Bluffton,2023-08-04,2023-09-06,6
1079890,Rush Colorado,2023-08-04,2023-09-20,6
1079897,Rush Virginia,2023-08-04,2023-09-25,4
1079900,Rush Virginia,2023-08-04,2023-10-02,7
1079902,Rush Virginia,2023-08-04,2023-09-29,4
1079904,Rush Union Georgia,2023-08-04,2023-09-15,9
1079913,Rush Fort Lauderdale,2023-08-04,2023-10-04,13
1079915,Rush Wisconsin South East,2023-08-04,2023-09-21,17
1079917,Rush Fort Lauderdale,2023-08-04,2023-09-27,10
1079918,Rush Fort Lauderdale,2023-08-04,2023-10-05,17
1079919,Rush Missouri,2023-08-04,2023-09-18,1
1079923,Rush Pensacola Fc,2023-08-04,2023-09-18,2
1079927,Rush Fort Lauderdale,2023-08-04,2023-09-26,10
1079931,Rush Fort Lauderdale,2023-08-04,2023-09-27,13
1079932,Rush Ny Albany,2023-08-04,2023-09-27,1
1079939,Rush Florida,2023-08-04,2023-09-12,1
1079941,Rush Missouri,2023-08-04,2023-09-20,9
1079942,Rush Fort Lauderdale,2023-08-04,2023-09-29,10
1079944,Rush Rock,2023-08-04,2023-09-07,6
1079947,Rush Tennessee Lobos,2023-08-04,2023-09-27,7
1079951,Rush Fort Lauderdale,2023-08-04,2023-09-26,11
1079957,Rush Mississippi,2023-08-04,2023-09-21,7
1079961,Rush Fort Lauderdale,2023-08-04,2023-09-29,12
1079963,Rush Virginia,2023-08-04,2023-09-27,5
1079964,Rush Tennessee Lobos,2023-08-04,2023-09-25,6
1079966,Rush Ny Select,2023-08-04,2023-09-21,13
1079969,Rush Florida,2023-08-04,2023-09-19,4
1079970,Rush La Krewe Lafayette,2023-08-04,2023-09-07,8
1079976,Rush Tennessee Lobos,2023-08-04,2023-09-25,2
1079981,Rush Union Georgia,2023-08-04,2023-09-06,5
1079992,Rush Iowa,2023-08-04,2023-09-05,4
1079995,Rush North Denver,2023-08-04,2023-09-21,15
1079997,Rush Florida,2023-08-04,2023-09-20,7
1079998,Rush San Jose,2023-08-04,2023-09-21,16
1080002,Rush Union Georgia,2023-08-04,2023-09-06,4
1080007,Rush Gateway,2023-08-04,2023-09-19,7
1080020,Rush Florida,2023-08-04,2023-09-19,13
1080021,Rush Gateway,2023-08-04,2023-09-30,8
1080022,Rush Iowa,2023-08-04,2023-09-05,4
1080025,Rush Iowa,2023-08-04,2023-09-05,8
1080028,Rush Hawaii,2023-08-04,2023-09-12,3
1080037,Rush Colorado,2023-08-04,2023-09-18,3
1080045,Rush Missouri,2023-08-04,2023-09-27,7
1080046,Rush Union Georgia,2023-08-04,2023-09-18,8
1080047,Rush Kentucky,2023-08-04,2023-09-12,6
1080050,Rush La Krewe Lafayette,2023-08-04,2023-09-19,10
1080053,Rush Union Georgia,2023-08-04,2023-09-06,3
1080055,Rush Union Georgia,2023-08-04,2023-09-06,5
1080060,Rush Tennessee Lobos,2023-08-04,2023-09-25,3
1080064,Rush Coastal Bayside,2023-08-04,2023-09-06,10
1080070,Rush Ny Syracuse,2023-08-04,2023-09-20,15
1080073,Rush San Jose,2023-08-04,2023-09-15,4
1080078,Rush Virginia,2023-08-04,2023-09-25,5
1080079,Rush Missouri,2023-08-04,2023-09-18,8
1080082,Rush Mississippi,2023-08-04,2023-09-18,8
1080091,Rush Colorado,2023-08-04,2023-09-18,1
1080094,Rush Massachusetts,2023-08-04,2023-10-02,13
1080096,Rush Flatirons,2023-08-04,2023-09-12,4
1080097,Rush Ac Delray,2023-08-04,2023-09-14,9
1080098,Rush Mississippi,2023-08-04,2023-09-20,8
1080101,Rush North Denver,2023-08-04,2023-09-19,6
1080102,Rush Fort Lauderdale,2023-08-04,2023-10-03,15
1080105,Rush Colorado,2023-08-04,2023-09-21,12
1080116,Rush Rock,2023-08-04,2023-09-07,10
1080127,Rush Idaho,2023-08-04,2023-09-25,4
1080128,Rush Fort Lauderdale,2023-08-04,2023-09-29,11
1080129,Rush Ct West,2023-08-04,2023-09-28,12
1080134,Rush Daggers Ctx,2023-08-04,2023-09-25,4
1080142,Rush Chicago North,2023-08-04,2023-09-27,9
1080143,Rush California,2023-08-04,2023-09-11,7
1080146,Rush Fort Lauderdale,2023-08-04,2023-09-27,11
1080151,Rush Virginia,2023-08-04,2023-09-26,8
1080154,Rush Union Georgia,2023-08-04,2023-09-06,4
1080155,Rush West Texas,2023-08-04,2023-09-20,9
1080157,Rush Bluffton,2023-08-04,2023-09-06,6
1080163,Rush Ny Select,2023-08-04,2023-09-21,12
1080164,Rush Union Georgia,2023-08-04,2023-09-20,4
1080168,Rush Florida,2023-08-04,2023-09-14,4
1080170,Rush Ny Syracuse,2023-08-04,2023-09-19,12
1080177,Rush Colorado,2023-08-04,2023-09-08,6
1080181,Rush Ac Delray,2023-08-04,2023-09-18,10
1080183,Rush Coastal Perdido,2023-08-04,2023-09-05,12
1080188,Rush Idaho,2023-08-04,2023-10-16,11
1080191,Rush Ac Delray,2023-08-04,2023-09-18,16
1080192,Rush Fort Lauderdale,2023-08-04,2023-09-28,15
1080200,Rush Hillsboro,2023-08-04,2023-09-25,2
1080201,Rush Ac Delray,2023-08-04,2023-09-08,9
1080202,Rush Ny Syracuse,2023-08-04,2023-09-19,13
1080207,Rush Fort Lauderdale,2023-08-04,2023-10-02,12
1080213,Rush Ct West,2023-08-04,2023-10-02,13
1080214,Rush Southwest Virginia,2023-08-04,2023-09-25,4
1080218,Rush Virginia,2023-08-04,2023-09-25,5
1080225,Rush Mississippi,2023-08-04,2023-09-21,7
1080228,Rush Virginia,2023-08-04,2023-09-26,6
1080233,Rush Kansas Wichita,2023-08-04,2023-09-15,7
1080238,Rush Pennsylvania,2023-08-04,2023-09-18,12
1080239,Rush Virginia,2023-08-04,2023-09-29,7
1080242,Rush Kentucky,2023-08-04,2023-09-20,6
1080246,Rush Fort Lauderdale,2023-08-04,2023-09-27,10
1080247,Rush Pennsylvania,2023-08-04,2023-09-20,10
1080249,Rush Tennessee Lobos,2023-08-04,2023-09-25,5
1080252,Rush Chicago North,2023-08-04,2023-09-25,6
1080255,Rush West Texas,2023-08-04,2023-09-21,9
1080257,Rush Florida,2023-08-04,2023-09-19,13
1080258,Rush Missouri,2023-08-04,2023-09-20,16
1080259,Rush Southern Maryland,2023-08-04,2023-09-25,6
1080266,Rush Kansas,2023-08-04,2023-09-12,1
1080268,Rush Florida,2023-08-04,2023-09-18,4
1080269,Rush La Krewe Lafayette,2023-08-04,2023-09-07,9
1080271,Rush Missouri,2023-08-04,2023-09-18,2
1080272,Rush Union Georgia,2023-08-04,2023-09-06,2
1080275,Rush Minnesota,2023-08-04,2023-09-25,2
1080279,Rush Northern Colorado,2023-08-04,2023-09-13,4
1080281,Rush Fort Lauderdale,2023-08-04,2023-09-25,10
1080282,Rush Maryland,2023-08-04,2023-09-26,6
1080284,Rush Fort Lauderdale,2023-08-04,2023-09-27,10
1080294,Rush Tennessee Lobos,2023-08-04,2023-09-27,6
1080295,Rush Union Georgia,2023-08-04,2023-09-08,4
1080296,Rush Victory,2023-08-04,2023-09-29,14
1080301,Rush Union Georgia,2023-08-04,2023-09-07,4
1080302,Rush Ct West,2023-08-04,2023-09-27,12
1080306,Rush Fort Lauderdale,2023-08-04,2023-09-25,10
1080307,Rush Kansas,2023-08-04,2023-09-20,13
1080310,Rush Fort Lauderdale,2023-08-04,2023-09-27,11
1080314,Rush Bluffton,2023-08-04,2023-09-11,3
1080317,Rush Lvu,2023-08-04,2023-09-29,22
1080324,Rush Northern Colorado,2023-08-04,2023-09-18,4
1080326,Rush Ct East,2023-08-04,2023-09-28,13
1080328,Rush Idaho,2023-08-04,2023-09-26,4
1080332,Rush Fort Lauderdale,2023-08-04,2023-10-03,13
1080333,Rush Ct West,2023-08-04,2023-09-29,25
1080336,Rush Missouri,2023-08-04,2023-09-21,10
1080338,Rush Southwest Missouri,2023-08-04,2023-09-27,12
1080339,Rush Florida,2023-08-04,2023-09-18,10
1080344,Rush Union Georgia,2023-08-04,2023-09-05,4
1080348,Rush Delmarva,2023-08-04,2023-09-26,8
1080349,Rush Unity Fc And Pa,2023-08-04,2023-09-26,15
1080352,Rush Northern Colorado,2023-08-04,2023-09-20,4
1080359,Rush Hawaii,2023-08-04,2023-09-13,10
1080362,Rush Florida,2023-08-04,2023-09-20,6
1080363,Rush Rock,2023-08-04,2023-09-07,6
1080365,Rush Fort Lauderdale,2023-08-04,2023-09-27,10
1080366,Rush Florida,2023-08-04,2023-09-20,10
1080372,Rush Idaho,2023-08-04,2023-09-29,20
1080374,Rush Virginia,2023-08-04,2023-09-29,10
1080375,Rush North Denver,2023-08-04,2023-09-20,12
1080378,Rush Virginia,2023-08-04,2023-09-25,4
1080386,Rush Fort Lauderdale,2023-08-04,2023-09-28,10
1080388,Rush Gateway,2023-08-04,2023-09-30,11
1080389,Rush Coastal Bayside,2023-08-04,2023-10-03,33
1080400,Rush Wisconsin South East,2023-08-04,2023-09-15,8
1080404,Rush Minnesota,2023-08-04,2023-09-27,8
1080407,Rush Pennsylvania,2023-08-04,2023-09-18,13
1080410,Rush Florida,2023-08-04,2023-09-19,12
1080423,Rush San Jose,2023-08-04,2023-09-18,4
1080426,Rush Virginia,2023-08-04,2023-09-25,9
1080434,Rush Chicago Oswego,2023-08-04,2023-09-21,11
1080435,Rush Florida,2023-08-04,2023-09-20,4
1080447,Rush Fort Lauderdale,2023-08-04,2023-10-03,16
1080454,Rush Kansas,2023-08-04,2023-09-22,13
1080459,Rush Kansas,2023-08-04,2023-09-20,14
1080461,Rush Virginia,2023-08-04,2023-09-29,6
1080463,Rush Ny Select,2023-08-04,2023-09-21,12
1080468,Rush New Mexico,2023-08-04,2023-09-27,7
1080474,Rush Rock,2023-08-04,2023-09-21,7
1080475,Rush Southwest Virginia,2023-08-04,2023-09-25,4
1080476,Rush Kansas Wichita,2023-08-04,2023-09-18,1
1080477,Rush Mississippi,2023-08-04,2023-09-21,11
1080478,Rush Virginia,2023-08-04,2023-09-29,8
1080480,Rush Alabama,2023-08-04,2023-09-15,5
1080484,Rush Florida,2023-08-04,2023-09-21,8
1080485,Rush Minnesota,2023-08-04,2023-09-29,6
1080486,Rush Tennessee Lobos,2023-08-04,2023-09-25,6
1080488,Rush Virginia,2023-08-04,2023-09-25,4
1080489,Rush Missouri,2023-08-04,2023-09-08,9
1080490,Rush Coastal Perdido,2023-08-04,2023-09-05,6
1080491,Rush Union Georgia,2023-08-04,2023-09-06,4
1080501,Rush Unity Fc And Pa,2023-08-04,2023-09-28,12
1080502,Rush Kansas Wichita,2023-08-04,2023-09-19,6
1080503,Rush Florida,2023-08-04,2023-09-14,6
1080510,Rush Fort Lauderdale,2023-08-04,2023-10-17,15
1080512,Rush Coastal Perdido,2023-08-04,2023-09-20,10
1080513,Rush Missouri,2023-08-04,2023-09-18,10
1080514,Rush Hawaii,2023-08-04,2023-09-21,14
1080516,Rush Florida,2023-08-04,2023-10-03,8
1080518,Rush Virginia,2023-08-04,2023-09-25,4
1080519,Rush Fort Lauderdale,2023-08-04,2023-09-28,15
1080538,Rush Rock,2023-08-04,2023-09-07,4
1080541,Rush Idaho,2023-08-04,2023-09-29,4
1080545,Rush Union Georgia,2023-08-04,2023-09-06,4
1080549,Rush Victory,2023-08-04,2023-10-03,10
1080553,Rush Mississippi,2023-08-04,2023-09-15,8
1080554,Rush Virginia,2023-08-04,2023-09-29,6
1080557,Rush Virginia,2023-08-04,2023-09-25,4
1080558,Rush Fort Lauderdale,2023-08-04,2023-09-27,11
1080565,Rush Colorado,2023-08-04,2023-09-20,12
1080567,Rush Iowa North,2023-08-04,2023-09-05,6
1080570,Rush Virginia,2023-08-04,2023-09-25,7
1080575,Rush San Jose,2023-08-04,2023-09-26,6
1080582,Rush West Texas,2023-08-04,2023-09-13,4
1080583,Rush Florida,2023-08-04,2023-09-21,19
1080590,Rush Minnesota,2023-08-04,2023-09-27,6
1080591,Rush Northern Colorado,2023-08-04,2023-09-15,18
1080594,Rush Hawaii,2023-08-04,2023-09-18,34
1080609,Rush Alabama,2023-08-04,2023-09-19,8
1080615,Rush West Texas,2023-08-05,2023-09-20,4
1080616,Rush Fort Lauderdale,2023-08-05,2023-09-27,12
1080617,Rush West Texas,2023-08-05,2023-09-18,9
1080619,Rush Fremont,2023-08-05,2023-09-13,4
1080620,Rush Hawaii,2023-08-05,2023-09-15,5
1080625,Rush Hawaii,2023-08-05,2023-09-20,10
1080636,Rush Hawaii,2023-08-05,2023-09-20,9
1080637,Rush Idaho,2023-08-05,2023-09-25,4
1080639,Rush California,2023-08-05,2023-09-11,12
1080640,Rush Missouri,2023-08-05,2023-09-19,7
1080643,Rush Northern Colorado,2023-08-05,2023-09-13,9
1080647,Rush Hawaii,2023-08-05,2023-09-20,8
1080648,Rush Hawaii,2023-08-05,2023-09-19,5
1080650,Rush Hawaii,2023-08-05,2023-09-11,18
1080651,Rush Alabama,2023-08-05,2023-09-20,7
1080652,Rush San Jose,2023-08-05,2023-09-15,4
1080675,Rush Hawaii,2023-08-05,2023-09-08,11
1080677,Rush Southwest Missouri,2023-08-05,2023-09-29,11
1080687,Rush Fort Lauderdale,2023-08-05,2023-09-28,12
1080688,Rush Missouri,2023-08-05,2023-09-21,14
1080691,Rush Ct East,2023-08-05,2023-09-28,13
1080692,Rush Virginia,2023-08-05,2023-09-25,4
1080694,Rush Maryland,2023-08-05,2023-09-28,17
1080695,Rush Southern Maryland,2023-08-05,2023-09-27,16
1080697,Rush Union Georgia,2023-08-05,2023-09-07,4
1080699,Rush Ny Select,2023-08-05,2023-09-14,13
1080714,Rush Ny Buffalo,2023-08-05,2023-09-19,12
1080721,Rush Columbia Missouri,2023-08-05,2023-09-07,8
1080728,Rush Florida,2023-08-05,2023-09-21,10
1080729,Rush North Carolina,2023-08-05,2023-09-26,7
1080733,Rush Quad Cities,2023-08-05,2023-09-18,9
1080735,Rush Florida,2023-08-05,2023-09-15,4
1080738,Rush Bluffton,2023-08-05,2023-09-08,20
1080740,Rush Union Georgia,2023-08-05,2023-09-06,4
1080746,Rush Fort Lauderdale,2023-08-05,2023-10-02,11
1080749,Rush Union Georgia,2023-08-05,2023-09-08,2
1080753,Rush Fort Lauderdale,2023-08-05,2023-09-29,11
1080754,Rush Union Georgia,2023-08-05,2023-09-05,4
1080756,Rush Iowa,2023-08-05,2023-09-05,4
1080758,Rush Fort Lauderdale,2023-08-05,2023-10-03,13
1080759,Rush Virginia,2023-08-05,2023-09-27,9
1080770,Rush North Carolina,2023-08-05,2023-09-27,6
1080771,Rush Fort Lauderdale,2023-08-05,2023-10-02,11
1080774,Rush Fort Lauderdale,2023-08-05,2023-10-04,11
1080777,Rush Ny Syracuse,2023-08-05,2023-09-21,12
1080779,Rush Rock,2023-08-05,2023-09-07,4
1080782,Rush Ny Select,2023-08-05,2023-09-20,15
1080787,Rush Fort Lauderdale,2023-08-05,2023-09-27,21
1080789,Rush Union Georgia,2023-08-05,2023-09-07,10
1080791,Rush Union Georgia,2023-08-05,2023-09-05,4
1080792,Rush Fort Lauderdale,2023-08-05,2023-10-16,11
1080797,Rush Fort Lauderdale,2023-08-05,2023-09-27,11
1080807,Rush Florida,2023-08-05,2023-09-13,4
1080810,Rush West Texas,2023-08-05,2023-09-21,9
1080816,Rush Wisconsin West,2023-08-05,2023-09-28,6
1080821,Rush Lvu,2023-08-05,2023-10-02,21
1080822,Rush Ny Syracuse,2023-08-05,2023-09-21,13
1080824,Rush Iowa South,2023-08-05,2023-09-06,3
1080826,Rush Fort Lauderdale,2023-08-05,2023-09-29,10
1080831,Rush Chicago North,2023-08-05,2023-10-04,10
1080833,Rush Fort Lauderdale,2023-08-05,2023-10-03,16
1080838,Rush Missouri,2023-08-05,2023-09-18,1
1080840,Rush Fremont,2023-08-05,2023-09-15,5
1080842,Rush Fort Lauderdale,2023-08-05,2023-09-29,10
1080849,Rush Minnesota,2023-08-05,2023-09-27,8
1080851,Rush Iowa,2023-08-05,2023-09-07,5
1080852,Rush Fort Lauderdale,2023-08-05,2023-09-26,11
1080859,Rush Colorado,2023-08-05,2023-09-21,15
1080862,Rush Union Georgia,2023-08-05,2023-09-05,3
1080863,Rush Southwest Missouri,2023-08-05,2023-09-27,14
1080864,Rush Virginia,2023-08-05,2023-09-27,8
1080877,Rush Kentucky,2023-08-05,2023-10-13,7
1080887,Rush Fort Lauderdale,2023-08-05,2023-09-27,13
1080891,Rush Fort Lauderdale,2023-08-05,2023-10-13,11
1080892,Rush Virginia,2023-08-05,2023-09-27,9
1080893,Rush La Krewe Lafayette,2023-08-05,2023-09-27,16
1080894,Rush Ny Select,2023-08-05,2023-09-21,13
1080896,Rush Chicago North Shore,2023-08-05,2023-09-26,2
1080900,Rush Fort Lauderdale,2023-08-05,2023-09-29,13
1080901,Rush Virginia,2023-08-05,2023-09-29,8
1080907,Rush Fort Lauderdale,2023-08-05,2023-10-02,11
1080910,Rush Fort Lauderdale,2023-08-05,2023-10-02,11
1080911,Rush Ny Albany,2023-08-05,2023-09-20,15
1080912,Rush Lvu,2023-08-05,2023-09-21,19
1080913,Rush Missouri,2023-08-05,2023-09-20,10
1080914,Rush Colorado,2023-08-05,2023-09-15,6
1080915,Rush Union Georgia,2023-08-05,2023-09-06,1
1080916,Rush Missouri,2023-08-05,2023-09-21,11
1080919,Rush Fort Lauderdale,2023-08-05,2023-10-05,11
1080922,Rush Missouri,2023-08-05,2023-09-21,17
1080925,Rush Hillsboro,2023-08-05,2023-09-25,2
1080926,Rush Union Georgia,2023-08-05,2023-09-06,4
1080930,Rush Idaho,2023-08-05,2023-10-02,11
1080933,Rush North Denver,2023-08-05,2023-09-18,20
1080935,Rush Fort Lauderdale,2023-08-05,2023-09-29,15
1080940,Rush North Denver,2023-08-05,2023-09-20,2
1080941,Rush Missouri,2023-08-05,2023-09-21,10
1080943,Rush Alabama,2023-08-05,2023-09-19,1
1080945,Rush Delmarva,2023-08-05,2023-09-29,13
1080946,Rush Idaho,2023-08-05,2023-09-27,9
1080947,Rush Ny Select,2023-08-05,2023-09-21,15
1080958,Rush Rock,2023-08-05,2023-09-06,4
1080959,Rush Idaho,2023-08-05,2023-10-03,10
1080961,Rush Hawaii,2023-08-05,2023-09-07,4
1080962,Rush Fort Lauderdale,2023-08-05,2023-09-29,10
1080967,Rush West Texas,2023-08-05,2023-09-21,9
1080974,Rush Fort Lauderdale,2023-08-05,2023-09-25,10
1080975,Rush Alabama,2023-08-05,2023-09-20,7
1080980,Rush Chicago Oswego,2023-08-05,2023-09-26,9
1080981,Rush Coastal Perdido,2023-08-05,2023-09-18,10
1080983,Rush West Texas,2023-08-05,2023-09-19,9
1080990,Rush Atletico Nv,2023-08-05,2023-09-20,6
1080992,Rush Wisconsin South East,2023-08-05,2023-09-21,10
1080993,Rush Florida,2023-08-05,2023-09-21,12
1080998,Rush Florida,2023-08-05,2023-09-15,10
1081004,Rush Fort Lauderdale,2023-08-05,2023-09-28,19
1081008,Rush Fort Lauderdale,2023-08-05,2023-10-03,10
1081012,Rush Southwest Virginia,2023-08-05,2023-09-26,8
1081015,Rush Fort Lauderdale,2023-08-05,2023-10-13,24
1081016,Rush Fort Lauderdale,2023-08-05,2023-09-27,13
1081019,Rush Gateway,2023-08-05,2023-09-15,6
1081023,Rush Idaho,2023-08-05,2023-09-26,18
1081025,Rush Ny Select,2023-08-05,2023-09-20,16
1081027,Rush Hawaii,2023-08-05,2023-09-18,15
1081035,Rush Fort Lauderdale,2023-08-05,2023-09-26,10
1081041,Rush Unity Fc And Pa,2023-08-05,2023-09-26,11
1081044,Rush San Jose,2023-08-05,2023-09-20,6
1081045,Rush Idaho,2023-08-05,2023-09-27,10
1081048,Rush Hawaii,2023-08-05,2023-09-15,11
1081049,Rush Unity Fc And Pa,2023-08-05,2023-09-26,11
1081051,Rush Idaho,2023-08-05,2023-09-27,9
1081053,Rush Southwest Virginia,2023-08-05,2023-09-26,4
1081061,Rush Coastal Perdido,2023-08-05,2023-09-05,9
1081066,Rush Fort Lauderdale,2023-08-05,2023-09-28,10
1081067,Rush Daggers Ctx,2023-08-05,2023-10-24,14
1081072,Rush Ny Syracuse,2023-08-05,2023-09-22,24
1081073,Rush Florida,2023-08-05,2023-09-15,12
1081080,Rush Fort Lauderdale,2023-08-05,2023-09-29,11
1081081,Rush Ct East,2023-08-05,2023-10-02,17
1081086,Rush Unity Fc And Pa,2023-08-05,2023-09-29,13
1081091,Rush New Mexico,2023-08-05,2023-09-29,8
1081092,Rush Idaho,2023-08-05,2023-09-29,11
1081094,Rush Rock,2023-08-05,2023-09-07,6
1081095,Rush Florida,2023-08-05,2023-09-15,4
1081096,Rush Virginia,2023-08-05,2023-09-25,8
1081100,Rush California,2023-08-05,2023-09-07,2
1081103,Rush Southern Maryland,2023-08-05,2023-09-27,10
1081104,Rush Iowa,2023-08-05,2023-09-05,4
1081107,Rush Virginia,2023-08-05,2023-09-25,4
1081113,Rush Rock,2023-08-05,2023-09-11,9
1081124,Rush Rock,2023-08-05,2023-09-06,6
1081125,Rush Gateway,2023-08-05,2023-09-15,7
1081127,Rush Missouri,2023-08-05,2023-09-13,5
1081136,Rush Northern Colorado,2023-08-05,2023-09-20,4
1081137,Rush Colorado,2023-08-05,2023-09-20,14
1081139,Rush Florida,2023-08-05,2023-09-18,6
1081140,Rush Ny Select,2023-08-05,2023-09-20,12
1081141,Rush Rock,2023-08-05,2023-09-07,10
1081142,Rush Gateway,2023-08-05,2023-09-18,9
1081144,Rush Fort Lauderdale,2023-08-05,2023-09-27,10
1081148,Rush Ct Select,2023-08-05,2023-10-11,32
1081151,Rush Wisconsin,2023-08-05,2023-09-27,9
1081153,Rush Idaho,2023-08-05,2023-09-26,8
1081157,Rush West Texas,2023-08-05,2023-09-18,11
1081158,Rush Fort Lauderdale,2023-08-05,2023-09-29,10
1081166,Rush Pennsylvania,2023-08-05,2023-09-20,11
1081173,Rush Ny Select,2023-08-05,2023-09-20,18
1081177,Rush Fort Lauderdale,2023-08-05,2023-10-03,13
1081178,Rush San Jose,2023-08-05,2023-09-27,72
1081194,Rush San Jose,2023-08-05,2023-09-15,8
1081198,Rush Flatirons,2023-08-05,2023-09-20,4
1081199,Rush Pensacola Fc,2023-08-05,2023-09-20,9
1081201,Rush Florida,2023-08-05,2023-09-18,8
1081208,Rush Florida,2023-08-05,2023-10-04,10
1081218,Rush Southern Maryland,2023-08-05,2023-10-12,8
1081225,Rush La Krewe Lafayette,2023-08-05,2023-09-08,2
1081226,Rush West Texas,2023-08-05,2023-09-20,9
1081229,Rush Chicago North,2023-08-05,2023-09-26,4
1081232,Rush Florida,2023-08-05,2023-09-25,6
1081234,Rush Virginia,2023-08-05,2023-09-28,11
1081236,Rush Missouri,2023-08-05,2023-09-20,13
1081241,Rush La Krewe Lafayette,2023-08-05,2023-09-18,9
1081242,Rush Minnesota,2023-08-05,2023-09-26,7
1081244,Rush North Carolina,2023-08-05,2023-09-28,7
1081247,Rush Fort Lauderdale,2023-08-05,2023-09-28,12
