order_id,Club Name,First Order Date,Latest Ship Date,Total Products Ordered,Time to ship,,
1297602,Rush Wisconsin South East,2024-09-02,,5,#NUM!,,2024-09-24
1297604,Rush Florida,2024-09-02,,12,#NUM!,,2024-10-21
1297610,Rush Southwest Virginia,2024-09-02,,4,#NUM!,,2024-10-15
1297614,Rush Oklahoma,2024-09-02,,9,#NUM!,,2024-10-25
1297617,Rush Ny Syracuse,2024-09-02,,22,#NUM!,,2024-10-23
1297618,Rush Ny Albany,2024-09-02,,10,#NUM!,,2024-09-25
1297624,Rush Ct Select,2024-09-02,,8,#NUM!,,2024-09-24
1297626,Rush Southern Maryland,2024-09-02,,2,#NUM!,,2024-11-12
1297627,Rush North Carolina,2024-09-02,,3,#NUM!,,2024-09-25
1297630,Rush Twin Cities,2024-09-02,,8,#NUM!,,2024-09-23
1297644,Rush Ct East,2024-09-02,,13,#NUM!,,2024-09-24
1297647,Rush Massachusetts,2024-09-02,,1,#NUM!,,2024-09-24
1297662,Rush Ac Delray,2024-09-02,,6,#NUM!,,2024-09-25
1297668,Rush Fremont,2024-09-02,,5,#NUM!,,2024-10-15
1297672,Rush Ny Syracuse,2024-09-02,,16,#NUM!,,2024-09-24
1297674,Rush Colorado South,2024-09-02,,4,#NUM!,,2024-10-09
1297684,Rush Ny Rochester,2024-09-02,,12,#NUM!,,2024-09-26
1297686,Rush Tennessee Lobos,2024-09-02,,1,#NUM!,,2024-09-25
1297690,Rush Idaho,2024-09-02,,4,#NUM!,,2024-10-14
1297695,Rush Alabama,2024-09-02,,5,#NUM!,,2024-09-23
1297701,Rush Emerald Coast United,2024-09-02,,12,#NUM!,,2024-09-24
1297706,Rush Southwest Missouri,2024-09-02,,2,#NUM!,,2024-09-24
1297708,Rush Tennessee Lobos,2024-09-02,,5,#NUM!,,2024-10-16
1297715,Rush West Texas,2024-09-02,,2,#NUM!,,2024-09-25
1297724,Rush Colorado Springs,2024-09-02,,1,#NUM!,,2024-09-25
1297733,Rush Pensacola Fc,2024-09-02,,5,#NUM!,,2024-10-14
1297744,Rush Florida,2024-09-02,,12,#NUM!,,2024-10-22
1297745,Rush Florida,2024-09-02,,3,#NUM!,,2024-10-09
1297747,Rush Nevada,2024-09-02,,20,#NUM!,,2024-10-10
1297750,Rush Twin Cities,2024-09-02,,8,#NUM!,,2024-09-24
1297756,Rush Quincy,2024-09-02,,1,#NUM!,,2024-09-24
1297757,Rush Chicago Oswego,2024-09-02,,6,#NUM!,,2024-09-25
1297764,Rush Ct West,2024-09-02,,13,#NUM!,,2024-10-14
1297765,Rush Florida,2024-09-02,,4,#NUM!,,2024-10-10
1297775,Rush Pensacola Fc,2024-09-02,,2,#NUM!,,2024-09-25
1297780,Rush Va Peninsula,2024-09-02,,10,#NUM!,,2024-09-23
1297784,Rush Bluffton,2024-09-02,,1,#NUM!,,2024-09-25
1297792,Rush Ny Rochester,2024-09-02,,12,#NUM!,,2024-09-24
1297799,Rush Mississippi,2024-09-02,,4,#NUM!,,2024-10-22
1297803,Rush San Jose,2024-09-02,,1,#NUM!,,2024-09-25
1297810,Rush Oklahoma,2024-09-02,,2,#NUM!,,2024-09-23
1297813,Rush Southern Maryland,2024-09-02,,25,#NUM!,,2024-10-23
1297829,Rush Rock,2024-09-02,,6,#NUM!,,2024-10-14
1297833,Rush Hillsboro,2024-09-02,,3,#NUM!,,2024-10-15
1297841,Rush Delmarva,2024-09-02,,2,#NUM!,,2024-09-27
1297854,Rush Pennsylvania,2024-09-02,,7,#NUM!,,2024-10-24
1297857,Rush Virginia,2024-09-02,,2,#NUM!,,2024-09-13
1297859,Rush Ny Rochester,2024-09-02,,9,#NUM!,,2024-09-24
1297872,Rush Pensacola Fc,2024-09-02,,10,#NUM!,,2024-10-16
585756,Rush Vsa,2024-09-03,,4,#NUM!,,2024-10-01
585764,Rush Coaches,2024-09-03,,11,#NUM!,,2024-10-03
585769,Rush Ny Syracuse,2024-09-03,,1,#NUM!,,2024-09-25
585802,Rush National Soccer,2024-09-03,,4,#NUM!,,2024-09-13
1295537,Rush Colorado,2024-09-03,,4,#NUM!,,2024-09-23
1295544,Rush Northern Colorado,2024-09-03,,5,#NUM!,,2024-09-23
1295555,Rush United Fc,2024-09-03,,7,#NUM!,,2024-09-24
1296379,Rush Wisconsin,2024-09-03,,4,#NUM!,,2024-10-15
1296492,Rush Hillsboro,2024-09-03,,1,#NUM!,,2024-10-09
1296500,Rush Idaho,2024-09-03,,2,#NUM!,,2024-10-14
1297067,Rush Florida,2024-09-03,,4,#NUM!,,2024-09-25
1297069,Rush Hawaii,2024-09-03,,3,#NUM!,,2024-09-24
1297070,Rush Pennsylvania,2024-09-03,,3,#NUM!,,2024-09-25
1297072,Rush Florida,2024-09-03,,1,#NUM!,,2024-09-25
1297089,Rush Pennsylvania,2024-09-03,,1,#NUM!,,2024-09-21
1297096,Rush Idaho,2024-09-03,,5,#NUM!,,2024-10-11
1297097,Rush Hawaii,2024-09-03,,12,#NUM!,,2024-09-24
1297098,Rush Twin Cities,2024-09-03,,6,#NUM!,,2024-10-14
1297449,Rush Idaho,2024-09-03,,5,#NUM!,,2024-10-02
1297456,Rush West Texas,2024-09-03,,4,#NUM!,,2024-09-23
1297885,Rush Union Georgia,2024-09-03,,8,#NUM!,,2024-09-24
1297889,Rush Hawaii,2024-09-03,,5,#NUM!,,2024-09-24
1297890,Rush Mississippi,2024-09-03,,2,#NUM!,,2024-09-25
1297895,Rush Nevada,2024-09-03,,7,#NUM!,,2024-09-23
1297909,Rush Kansas,2024-09-03,,5,#NUM!,,2024-10-22
1297911,Rush Ny Rochester,2024-09-03,,12,#NUM!,,2024-09-24
1297912,Rush Ny Rochester,2024-09-03,,11,#NUM!,,2024-09-24
1297916,Rush Twin Cities,2024-09-03,,3,#NUM!,,2024-09-24
1297922,Rush Ac Delray,2024-09-03,,2,#NUM!,,2024-10-02
1297923,Rush Pensacola Fc,2024-09-03,,13,#NUM!,,2024-09-24
1297926,Rush Ny Rochester,2024-09-03,,4,#NUM!,,2024-09-27
1297935,Rush Idaho,2024-09-03,,4,#NUM!,,2024-09-24
1297944,Rush North Carolina,2024-09-03,,3,#NUM!,,2024-09-24
1297947,Rush California,2024-09-03,,6,#NUM!,,2024-09-24
1297951,Rush Missouri,2024-09-03,,1,#NUM!,,2024-09-25
1297955,Rush Ny Albany,2024-09-03,,10,#NUM!,,2024-10-23
1297957,Rush United Fc,2024-09-03,,1,#NUM!,,2024-09-25
1297961,Rush Hillsboro,2024-09-03,,3,#NUM!,,2024-09-25
1297962,Rush Tennessee Lobos,2024-09-03,,1,#NUM!,,2024-09-25
1297965,Rush Ny Rochester,2024-09-03,,12,#NUM!,,2024-09-23
1297971,Rush Washington,2024-09-03,,1,#NUM!,,2024-09-21
1297978,Rush Ac Delray,2024-09-03,,9,#NUM!,,2024-09-23
1297984,Rush Tennessee Lobos,2024-09-03,,6,#NUM!,,2024-09-25
1297990,Rush North Denver,2024-09-03,,4,#NUM!,,2024-10-17
1298003,Rush Ac Delray,2024-09-03,,2,#NUM!,,2024-09-24
1298014,Rush Florida,2024-09-03,,4,#NUM!,,2024-09-25
1298016,Rush Idaho,2024-09-03,,3,#NUM!,,2024-09-19
1298030,Rush Virginia,2024-09-03,,5,#NUM!,,2024-09-23
1298047,Rush Ny Rochester,2024-09-03,,9,#NUM!,,2024-09-24
1298054,Rush Pennsylvania,2024-09-03,,2,#NUM!,,2024-09-25
1298067,Rush Florida,2024-09-03,,2,#NUM!,,2024-09-25
1298072,Rush Ny Syracuse,2024-09-03,,16,#NUM!,,2024-10-25
1298077,Rush Gateway,2024-09-03,,1,#NUM!,,2024-10-09
1298101,Rush Washington,2024-09-03,,8,#NUM!,,2024-10-23
1298109,Rush Idaho,2024-09-03,,1,#NUM!,,2024-09-25
1298137,Rush Fremont,2024-09-03,,4,#NUM!,,2024-10-24
1298216,Rush Ny Syracuse,2024-09-03,,5,#NUM!,,2024-09-25
1298220,Rush Fort Lauderdale,2024-09-03,,2,#NUM!,,2024-09-24
1298227,Rush Missouri,2024-09-03,,6,#NUM!,,2024-10-14
1298236,Rush Missouri,2024-09-03,,3,#NUM!,,2024-10-14
1298238,Rush North Denver,2024-09-03,,10,#NUM!,,2024-10-17
1298253,Rush Virginia,2024-09-03,,5,#NUM!,,2024-09-19
1298264,Rush Ny Rochester,2024-09-03,,12,#NUM!,,2024-10-14
1298267,Rush Ny Syracuse,2024-09-03,,13,#NUM!,,2024-09-25
1298276,Rush Ny Syracuse,2024-09-03,,2,#NUM!,,2024-09-30
1298277,Rush Ct West,2024-09-03,,2,#NUM!,,2024-09-25
1298278,Rush North Denver,2024-09-03,,5,#NUM!,,2024-10-21
1298280,Rush Florida,2024-09-03,,12,#NUM!,,2024-09-24
1298296,Rush Twin Cities,2024-09-03,,9,#NUM!,,2024-10-24
1298298,Rush Pennsylvania,2024-09-03,,4,#NUM!,,2024-09-24
1298299,Rush Pennsylvania,2024-09-03,,4,#NUM!,,2024-09-27
1298308,Rush Ny Rochester,2024-09-03,,13,#NUM!,,2024-10-15
1298310,Rush Quincy,2024-09-03,,2,#NUM!,,2024-09-23
1298311,Rush Lvu,2024-09-03,,3,#NUM!,,2024-09-27
1298317,Rush Iowa,2024-09-03,,2,#NUM!,,2024-10-09
1298318,Rush Idaho,2024-09-03,,5,#NUM!,,2024-10-14
1298327,Rush Colorado,2024-09-03,,3,#NUM!,,2024-09-23
1298328,Rush Twin Cities,2024-09-03,,4,#NUM!,,2024-09-23
1298332,Rush North Denver,2024-09-03,,4,#NUM!,,2024-10-24
1298333,Rush Idaho,2024-09-03,,2,#NUM!,,2024-10-09
1298342,Rush Ct West,2024-09-03,,4,#NUM!,,2024-10-24
1298344,Rush Fort Lauderdale,2024-09-03,,1,#NUM!,,2024-09-27
1298359,Rush Tennessee Lobos,2024-09-03,,4,#NUM!,,2024-09-24
1298361,Rush Twin Cities,2024-09-03,,6,#NUM!,,2024-09-23
1298364,Rush Fort Lauderdale,2024-09-03,,3,#NUM!,,2024-09-25
1298373,Rush United Fc,2024-09-03,,6,#NUM!,,2024-10-14
1298393,Rush Palm Beach,2024-09-03,,5,#NUM!,,2024-09-25
1298397,Rush Florida,2024-09-03,,8,#NUM!,,2024-09-25
1298412,Rush Ct West,2024-09-03,,8,#NUM!,,2024-09-23
1298416,Rush Twin Cities,2024-09-03,,8,#NUM!,,2024-10-14
1298421,Rush Hillsboro,2024-09-03,,2,#NUM!,,2024-10-09
1298423,Rush Tennessee Lobos,2024-09-03,,4,#NUM!,,2024-09-24
1298437,Rush Wisconsin West,2024-09-03,,1,#NUM!,,2024-09-13
1298438,Rush Delmarva,2024-09-03,,8,#NUM!,,2024-09-25
1298443,Rush Tennessee Lobos,2024-09-03,,1,#NUM!,,2024-09-23
1298453,Rush Idaho,2024-09-03,,2,#NUM!,,2024-10-14
1298459,Rush Wisconsin,2024-09-03,,1,#NUM!,,2024-09-25
1298464,Rush Mountain,2024-09-03,,2,#NUM!,,2024-10-09
1298470,Rush Missouri,2024-09-03,,2,#NUM!,,2024-09-24
1298482,Rush Delmarva,2024-09-03,,7,#NUM!,,2024-09-23
1298489,Rush Hawaii,2024-09-03,,7,#NUM!,,2024-10-14
1298490,Rush Florida,2024-09-03,,9,#NUM!,,2024-09-26
1298514,Rush Ny Albany,2024-09-03,,2,#NUM!,,2024-09-26
1298527,Rush Oklahoma,2024-09-03,,6,#NUM!,,2024-10-22
1298540,Rush Idaho,2024-09-03,,6,#NUM!,,2024-10-17
1298542,Rush Lvu,2024-09-03,,4,#NUM!,,2024-09-23
1298547,Rush Maryland,2024-09-03,,6,#NUM!,,2024-09-23
1298562,Rush Coastal Bayside,2024-09-03,,1,#NUM!,,2024-09-24
1298563,Rush Pennsylvania,2024-09-03,,1,#NUM!,,2024-09-25
1298569,Rush Hawaii,2024-09-03,,2,#NUM!,,2024-09-24
1298572,Rush North Denver,2024-09-03,,5,#NUM!,,2024-10-09
1298574,Rush Delmarva,2024-09-03,,11,#NUM!,,2024-09-30
1298576,Rush Pensacola Fc,2024-09-03,,8,#NUM!,,2024-10-22
1298584,Rush Tennessee Lobos,2024-09-03,,4,#NUM!,,2024-10-18
1298589,Rush Fort Lauderdale,2024-09-03,,3,#NUM!,,2024-10-10
1298590,Rush Ny Albany,2024-09-03,,12,#NUM!,,2024-09-24
1298591,Rush Chicago South,2024-09-03,,1,#NUM!,,2024-09-30
1298596,Rush Oklahoma,2024-09-03,,4,#NUM!,,2024-09-23
1298612,Rush Hawaii,2024-09-03,,5,#NUM!,,2024-09-23
1298614,Rush Washington,2024-09-03,,6,#NUM!,,2024-09-25
1298625,Rush Tennessee Lobos,2024-09-03,,5,#NUM!,,2024-10-15
1298628,Rush Ny Rochester,2024-09-03,,12,#NUM!,,2024-10-14
1298630,Rush Ct West,2024-09-03,,13,#NUM!,,2024-09-23
1298632,Rush Oklahoma,2024-09-03,,8,#NUM!,,2024-10-24
1298637,Rush United Fc,2024-09-03,,2,#NUM!,,2024-09-25
1298639,Rush Missouri,2024-09-03,,9,#NUM!,,2024-10-14
585902,Rush Union Georgia,2024-09-04,,1,#NUM!,,2024-09-12
1298647,Rush Florida,2024-09-04,,11,#NUM!,,2024-10-11
1298650,Rush Lvu,2024-09-04,,2,#NUM!,,2024-09-26
1298651,Rush Florida,2024-09-04,,4,#NUM!,,2024-10-10
1298657,Rush Twin Cities,2024-09-04,,6,#NUM!,,2024-10-22
1298669,Rush Select Academies,2024-09-04,,8,#NUM!,,2024-09-26
1298673,Rush Colorado,2024-09-04,,1,#NUM!,,2024-09-23
1298674,Rush Iowa North,2024-09-04,,2,#NUM!,,2024-09-24
1298676,Rush Iowa,2024-09-04,,8,#NUM!,,2024-09-24
1298679,Rush Palm Beach,2024-09-04,,24,#NUM!,,2024-10-14
1298682,Rush Ny Select,2024-09-04,,10,#NUM!,,2024-09-20
1298686,Rush Mountain,2024-09-04,,13,#NUM!,,2024-10-14
1298698,Rush Lvu,2024-09-04,,9,#NUM!,,2024-09-24
1298699,Rush Delmarva,2024-09-04,,8,#NUM!,,2024-09-23
1298707,Rush Maryland,2024-09-04,,6,#NUM!,,2024-10-25
1298717,Rush North Carolina,2024-09-04,,7,#NUM!,,2024-09-30
1298721,Rush Flatirons,2024-09-04,,4,#NUM!,,2024-10-14
1298724,Rush Gateway,2024-09-04,,1,#NUM!,,2024-09-25
1298729,Rush Ct West,2024-09-04,,5,#NUM!,,2024-09-27
1298735,Rush Twin Cities,2024-09-04,,8,#NUM!,,2024-09-23
1298740,Rush Hillsboro,2024-09-04,,1,#NUM!,,2024-10-09
1298751,Rush Ac Delray,2024-09-04,,4,#NUM!,,2024-09-23
1298760,Rush Twin Cities,2024-09-04,,6,#NUM!,,2024-09-24
1298762,Rush Ny Rochester,2024-09-04,,2,#NUM!,,2024-09-24
1298771,Rush Idaho,2024-09-04,,5,#NUM!,,2024-09-23
1298777,Rush Oklahoma,2024-09-04,,4,#NUM!,,2024-10-21
1298782,Rush Idaho,2024-09-04,,5,#NUM!,,2024-10-14
1298799,Rush San Jose,2024-09-04,,4,#NUM!,,2024-09-23
1298800,Rush Mountain,2024-09-04,,2,#NUM!,,2024-09-25
1298809,Rush Washington,2024-09-04,,4,#NUM!,,2024-09-25
1298812,Rush Idaho,2024-09-04,,5,#NUM!,,2024-09-26
1298816,Rush Chicago North,2024-09-04,,4,#NUM!,,2024-09-27
1298824,Rush Twin Cities,2024-09-04,,12,#NUM!,,2024-10-21
1298827,Rush Ct West,2024-09-04,,2,#NUM!,,2024-09-27
1298828,Rush Wisconsin,2024-09-04,,2,#NUM!,,2024-09-25
1298833,Rush Palm Beach,2024-09-04,,13,#NUM!,,2024-10-25
1298837,Rush San Jose,2024-09-04,,4,#NUM!,,2024-09-25
1298857,Rush Fremont,2024-09-04,,12,#NUM!,,2024-10-14
1298872,Rush Hawaii,2024-09-04,,17,#NUM!,,2024-09-24
1298875,Rush Hawaii,2024-09-04,,5,#NUM!,,2024-09-24
1298927,Rush Coaches,2024-09-04,,6,#NUM!,,2024-09-26
1298928,Rush Idaho,2024-09-04,,3,#NUM!,,2024-09-23
1298940,Rush Idaho,2024-09-04,,4,#NUM!,,2024-09-23
1298948,Rush Florida,2024-09-04,,4,#NUM!,,2024-10-17
1298950,Rush Pennsylvania,2024-09-04,,3,#NUM!,,2024-09-25
1298951,Rush Florida,2024-09-04,,3,#NUM!,,2024-10-10
1298975,Rush Twin Cities,2024-09-04,,6,#NUM!,,2024-09-24
1298980,Rush Ny Rochester,2024-09-04,,14,#NUM!,,2024-09-24
1299004,Rush Ny Albany,2024-09-04,,12,#NUM!,,2024-10-23
1299012,Rush United Fc,2024-09-04,,4,#NUM!,,2024-10-11
1299035,Rush Florida,2024-09-04,,3,#NUM!,,2024-10-09
1299056,Rush Missouri,2024-09-04,,2,#NUM!,,2024-09-24
1299068,Rush Twin Cities,2024-09-04,,1,#NUM!,,2024-09-25
1299078,Rush Idaho,2024-09-04,,5,#NUM!,,2024-09-23
1299083,Rush North Denver,2024-09-04,,10,#NUM!,,2024-10-14
1299107,Rush Iowa,2024-09-04,,2,#NUM!,,2024-10-09
1299121,Rush Tennessee Lobos,2024-09-04,,4,#NUM!,,2024-10-17
1299122,Rush Pensacola Fc,2024-09-04,,2,#NUM!,,2024-09-24
1299127,Rush Ct East,2024-09-04,,1,#NUM!,,2024-09-27
1299134,Rush Mountain,2024-09-04,,5,#NUM!,,2024-09-23
1299137,Rush Lfa,2024-09-04,,1,#NUM!,,2024-09-25
1299150,Rush Virginia,2024-09-04,,4,#NUM!,,2024-09-13
1299153,Rush Florida,2024-09-04,,3,#NUM!,,2024-09-24
1299162,Rush Ny Rochester,2024-09-04,,13,#NUM!,,2024-10-11
1299164,Rush Florida,2024-09-04,,4,#NUM!,,2024-10-15
1299166,Rush Tennessee Lobos,2024-09-04,,4,#NUM!,,2024-10-09
1299168,Rush Hawaii,2024-09-04,,2,#NUM!,,2024-10-14
1299178,Rush Twin Cities,2024-09-04,,11,#NUM!,,2024-10-14
1299184,Rush Chicago West,2024-09-04,,10,#NUM!,,2024-10-14
1299191,Rush Ct East,2024-09-04,,3,#NUM!,,2024-09-24
1299193,Rush Florida,2024-09-04,,7,#NUM!,,2024-10-14
1299195,Rush Idaho,2024-09-04,,3,#NUM!,,2024-10-10
1299201,Rush Florida,2024-09-04,,3,#NUM!,,2024-10-15
1299202,Rush Ny Buffalo,2024-09-04,,10,#NUM!,,2024-09-25
1299204,Rush South Texas,2024-09-04,,3,#NUM!,,2024-09-25
1299208,Rush Twin Cities,2024-09-04,,12,#NUM!,,2024-09-23
1299210,Rush Ny Albany,2024-09-04,,11,#NUM!,,2024-10-14
1299221,Rush Wisconsin South East,2024-09-04,,1,#NUM!,,2024-09-25
1299225,Rush North Denver,2024-09-04,,6,#NUM!,,2024-09-24
1299231,Rush Florida,2024-09-04,,8,#NUM!,,2024-10-09
1299238,Rush North Denver,2024-09-04,,4,#NUM!,,2024-10-17
1299243,Rush Oklahoma,2024-09-04,,1,#NUM!,,2024-09-24
1299246,Rush Ct West,2024-09-04,,2,#NUM!,,2024-09-24
1299249,Rush Idaho,2024-09-04,,5,#NUM!,,2024-09-12
1299251,Rush Alabama,2024-09-04,,12,#NUM!,,2024-09-26
1299258,Rush Ny Buffalo,2024-09-04,,13,#NUM!,,2024-09-24
1299261,Rush Southwest Missouri,2024-09-04,,1,#NUM!,,2024-09-24
1299271,Rush Twin Cities,2024-09-04,,6,#NUM!,,2024-09-23
1299276,Rush Hawaii,2024-09-04,,7,#NUM!,,2024-09-25
1299277,Rush Pensacola Fc,2024-09-04,,11,#NUM!,,2024-09-26
1299278,Rush Hawaii,2024-09-04,,2,#NUM!,,2024-09-25
1299304,Rush Chicago North,2024-09-04,,6,#NUM!,,2024-09-24
1299315,Rush Ac Delray,2024-09-04,,7,#NUM!,,2024-10-10
1299316,Rush Palm Beach,2024-09-04,,10,#NUM!,,2024-09-24
1299321,Rush Ny Rochester,2024-09-04,,11,#NUM!,,2024-10-11
1299334,Rush Missouri,2024-09-04,,2,#NUM!,,2024-09-24
1299341,Rush Kansas Wichita,2024-09-04,,4,#NUM!,,2024-09-11
586075,Rush Coaches,2024-09-05,,20,#NUM!,,2024-12-13
1299389,Rush North Carolina,2024-09-05,,6,#NUM!,,2024-10-11
1299393,Rush Colorado,2024-09-05,,2,#NUM!,,2024-10-16
1299411,Rush Ny Select,2024-09-05,,12,#NUM!,,2024-10-14
1299432,Rush Hawaii,2024-09-05,,4,#NUM!,,2024-10-14
1299446,Rush Alabama,2024-09-05,,7,#NUM!,,2024-10-14
1299454,Rush Twin Cities,2024-09-05,,6,#NUM!,,2024-09-26
1299456,Rush Florida,2024-09-05,,3,#NUM!,,2024-10-16
1299475,Rush Alaska,2024-09-05,,7,#NUM!,,2024-10-14
1299476,Rush Tennessee Lobos,2024-09-05,,4,#NUM!,,2024-09-24
1299494,Rush Colorado South,2024-09-05,,6,#NUM!,,2024-10-09
1299497,Rush Ac Delray,2024-09-05,,11,#NUM!,,2024-10-11
1299500,Rush United Fc,2024-09-05,,6,#NUM!,,2024-10-14
1299506,Rush Washington,2024-09-05,,4,#NUM!,,2024-09-12
1299525,Rush Lfa,2024-09-05,,7,#NUM!,,2024-10-24
1299542,Rush Idaho,2024-09-05,,2,#NUM!,,2024-09-11
1299553,Rush San Jose,2024-09-05,,2,#NUM!,,2024-09-11
1299560,Rush Hawaii,2024-09-05,,8,#NUM!,,2024-10-28
1299562,Rush Hawaii,2024-09-05,,19,#NUM!,,2024-09-11
1299582,Rush Mountain,2024-09-05,,17,#NUM!,,2024-10-25
1299584,Rush Florida,2024-09-05,,3,#NUM!,,2024-09-12
1299595,Rush Ny Syracuse,2024-09-05,,4,#NUM!,,2024-09-17
1299608,Rush Ct East,2024-09-05,,3,#NUM!,,2024-09-12
1299609,Rush Ny Syracuse,2024-09-05,,13,#NUM!,,2024-10-25
1299610,Rush Idaho,2024-09-05,,5,#NUM!,,2024-10-18
1299614,Rush Kentucky,2024-09-05,,4,#NUM!,,2024-10-18
1299617,Rush Virginia,2024-09-05,,3,#NUM!,,2024-09-11
1299626,Rush Idaho,2024-09-05,,5,#NUM!,,2024-09-13
1299638,Rush Ac Delray,2024-09-05,,3,#NUM!,,2024-09-11
1299644,Rush Twin Cities,2024-09-05,,9,#NUM!,,2024-09-24
1299647,Rush Ct East,2024-09-05,,3,#NUM!,,2024-09-11
1299658,Rush West Texas,2024-09-05,,4,#NUM!,,2024-10-28
1299659,Rush Chicago Oswego,2024-09-05,,12,#NUM!,,2024-09-26
1299665,Rush Kentucky,2024-09-05,,15,#NUM!,,2024-10-25
1299671,Rush Florida,2024-09-05,,4,#NUM!,,2024-09-24
1299674,Rush Union Georgia,2024-09-05,,1,#NUM!,,2024-09-24
1299692,Rush Chicago Oswego,2024-09-05,,11,#NUM!,,2024-10-22
1299694,Rush Tennessee Lobos,2024-09-05,,4,#NUM!,,2024-10-25
1299696,Rush Twin Cities,2024-09-05,,1,#NUM!,,2024-09-11
1299697,Rush Ac Delray,2024-09-05,,7,#NUM!,,2024-10-09
1299698,Rush Tennessee Lobos,2024-09-05,,6,#NUM!,,2024-09-26
1299713,Rush Virginia,2024-09-05,,4,#NUM!,,2024-10-25
1299721,Rush Missouri,2024-09-05,,2,#NUM!,,2024-09-11
1299725,Rush Iowa,2024-09-05,,3,#NUM!,,2024-10-17
1299728,Rush Iowa,2024-09-05,,8,#NUM!,,2024-09-13
1299729,Rush Alaska,2024-09-05,,39,#NUM!,,2024-10-14
1299737,Rush Kentucky,2024-09-05,,5,#NUM!,,2024-10-25
1299744,Rush Ct East,2024-09-05,,3,#NUM!,,2024-10-02
1299745,Rush Idaho,2024-09-05,,5,#NUM!,,2024-09-23
1299751,Rush Mississippi,2024-09-05,,7,#NUM!,,2024-10-24
1299752,Rush Chicago North,2024-09-05,,7,#NUM!,,2024-09-18
1299773,Rush Kentucky,2024-09-05,,4,#NUM!,,2024-10-21
1299775,Rush Pensacola Fc,2024-09-05,,7,#NUM!,,2024-10-23
1299788,Rush Pensacola Fc,2024-09-05,,1,#NUM!,,2024-09-11
1299791,Rush Lfa,2024-09-05,,1,#NUM!,,2024-09-11
1299801,Rush Southwest Virginia,2024-09-05,,4,#NUM!,,2024-10-18
1299804,Rush Coastal Bayside,2024-09-05,,8,#NUM!,,2024-10-14
1299807,Rush Kentucky,2024-09-05,,6,#NUM!,,2024-10-02
1299813,Rush Kentucky,2024-09-05,,4,#NUM!,,2024-09-19
1299828,Rush Tennessee Lobos,2024-09-05,,8,#NUM!,,2024-10-09
1299834,Rush Florida,2024-09-05,,7,#NUM!,,2024-10-10
1299836,Rush Wisconsin,2024-09-05,,2,#NUM!,,2024-09-11
1299841,Rush Florida,2024-09-05,,8,#NUM!,,2024-09-16
1299842,Rush Tennessee Lobos,2024-09-05,,4,#NUM!,,2024-10-10
1299856,Rush Chicago Oswego,2024-09-05,,2,#NUM!,,2024-09-12
1299860,Rush Tennessee Lobos,2024-09-05,,4,#NUM!,,2024-10-16
1299865,Rush Lvu,2024-09-05,,4,#NUM!,,2024-09-24
1299875,Rush Florida,2024-09-05,,3,#NUM!,,2024-10-10
1299876,Rush Idaho,2024-09-05,,5,#NUM!,,2024-10-10
1299879,Rush Chicago North,2024-09-05,,2,#NUM!,,2024-09-11
1299886,Rush Coaches,2024-09-05,,3,#NUM!,,2024-09-27
1299888,Rush Alaska,2024-09-05,,4,#NUM!,,2024-09-12
1299895,Rush Idaho,2024-09-05,,5,#NUM!,,2024-09-25
1299907,Rush Virginia,2024-09-05,,5,#NUM!,,2024-09-13
1299918,Rush Amarillo,2024-09-05,,1,#NUM!,,2024-09-25
1299921,Rush Tennessee Lobos,2024-09-05,,4,#NUM!,,2024-10-02
1299925,Rush Virginia,2024-09-05,,1,#NUM!,,2024-09-24
1299931,Rush Idaho,2024-09-05,,3,#NUM!,,2024-10-21
1299933,Rush Palm Beach,2024-09-05,,3,#NUM!,,2024-10-10
1299942,Rush Flatirons,2024-09-05,,4,#NUM!,,2024-10-21
1299943,Rush Virginia,2024-09-05,,5,#NUM!,,2024-09-24
1299952,Rush Virginia,2024-09-05,,4,#NUM!,,2024-10-10
1299955,Rush Colorado Springs,2024-09-05,,4,#NUM!,,2024-10-18
1299958,Rush Pennsylvania,2024-09-05,,3,#NUM!,,2024-09-11
1299961,Rush Pensacola Fc,2024-09-05,,7,#NUM!,,2024-10-16
1299967,Rush Ny Syracuse,2024-09-05,,17,#NUM!,,2024-10-23
1299971,Rush North Denver,2024-09-05,,2,#NUM!,,2024-09-11
1299976,Rush Union Georgia,2024-09-05,,4,#NUM!,,2024-10-28
1299978,Rush Oklahoma,2024-09-05,,8,#NUM!,,2024-10-10
1299979,Rush San Jose,2024-09-05,,6,#NUM!,,2024-09-30
1299988,Rush Iowa South,2024-09-05,,8,#NUM!,,2024-09-24
1299990,Rush Flatirons,2024-09-05,,2,#NUM!,,2024-09-30
1299993,Rush Gateway,2024-09-05,,17,#NUM!,,2024-10-14
1299997,Rush Virginia,2024-09-05,,3,#NUM!,,2024-09-24
1300000,Rush Ny Rochester,2024-09-05,,16,#NUM!,,2024-09-16
1300002,Rush United Fc,2024-09-05,,4,#NUM!,,2024-10-21
1300009,Rush Virginia,2024-09-05,,3,#NUM!,,2024-09-24
1300011,Rush Colorado,2024-09-05,,12,#NUM!,,2024-09-14
1300014,Rush Ny Syracuse,2024-09-05,,2,#NUM!,,2024-09-13
1300017,Rush Alaska,2024-09-05,,9,#NUM!,,2024-09-13
1300024,Rush Ac Delray,2024-09-05,,16,#NUM!,,2024-10-11
1300025,Rush Ny Rochester,2024-09-05,,12,#NUM!,,2024-09-14
