Order ID,Order Status,Order Date,Order Range,Shipped Quantity,Unshipped Quantity,Club,Combined Order Status
1150067,Shipped,3/7/2024,Older Than 5 Weeks,12,0,Rush Southwest Missouri, Shipped 
1150071,Shipped,3/7/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150074,Shipped,3/7/2024,Older Than 5 Weeks,6,0,Rush Ny Syracuse, Shipped 
1150077,Shipped,3/7/2024,Older Than 5 Weeks,5,0,Rush Mountain, Shipped 
1150078,Shipped,3/7/2024,Older Than 5 Weeks,4,0,Rush Kentucky, Shipped 
1150079,Shipped,3/7/2024,Older Than 5 Weeks,12,0,Rush North Denver, Shipped 
1150082,Shipped,3/7/2024,Older Than 5 Weeks,12,0,Rush Canada, Shipped 
1150086,Shipped,3/7/2024,Older Than 5 Weeks,4,0,Rush Southwest Virginia, Shipped 
1150090,Shipped,3/7/2024,Older Than 5 Weeks,2,0,Rush Ct Select, Shipped 
1150092,Shipped,3/7/2024,Older Than 5 Weeks,4,0,Rush Minnesota, Shipped 
1150101,Shipped,3/7/2024,Older Than 5 Weeks,2,0,Rush Ct Select, Shipped 
1150105,Shipped,3/7/2024,Older Than 5 Weeks,5,0,Rush Kentucky, Shipped 
1150110,Shipped,3/7/2024,Older Than 5 Weeks,1,0,Rush Ct West, Shipped 
1150113,Shipped,3/7/2024,Older Than 5 Weeks,32,0,Rush Pikes Peak, Shipped 
1150118,Shipped,3/7/2024,Older Than 5 Weeks,4,0,Rush Kentucky, Shipped 
1150123,Shipped,3/7/2024,Older Than 5 Weeks,7,0,Rush San Jose, Shipped 
1150124,Shipped,3/7/2024,Older Than 5 Weeks,5,0,Rush Florida, Shipped 
1150127,Shipped,3/7/2024,Older Than 5 Weeks,10,0,Rush Pensacola Fc, Shipped 
1150128,Shipped,3/7/2024,Older Than 5 Weeks,4,0,Rush Minnesota, Shipped 
1150129,Shipped,3/7/2024,Older Than 5 Weeks,12,0,Rush Emerald Coast United, Shipped 
1150131,Shipped,3/7/2024,Older Than 5 Weeks,1,0,Rush Hillsboro, Shipped 
1150139,Shipped,3/7/2024,Older Than 5 Weeks,3,0,Rush San Jose, Shipped 
1150142,Shipped,3/7/2024,Older Than 5 Weeks,13,0,Rush Hawaii, Shipped 
1150144,Shipped,3/7/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1150147,Shipped,3/7/2024,Older Than 5 Weeks,6,0,Rush San Jose, Shipped 
1150152,Shipped,3/7/2024,Older Than 5 Weeks,3,0,Rush Pensacola Fc, Shipped 
1150154,Shipped,3/7/2024,Older Than 5 Weeks,2,0,Rush Twin Cities, Shipped 
1150155,Shipped,3/7/2024,Older Than 5 Weeks,1,0,Rush Union Georgia, Shipped 
1150157,Shipped,3/7/2024,Older Than 5 Weeks,2,0,Rush Ct East, Shipped 
1150159,Shipped,3/7/2024,Older Than 5 Weeks,6,0,Rush Hawaii, Shipped 
1150163,Shipped,3/7/2024,Older Than 5 Weeks,13,0,Rush Wisconsin, Shipped 
1150164,Shipped,3/7/2024,Older Than 5 Weeks,1,0,Rush Mountain, Shipped 
1150173,Shipped,3/7/2024,Older Than 5 Weeks,4,0,Rush Kansas, Shipped 
1150176,Shipped,3/7/2024,Older Than 5 Weeks,1,0,Rush Tennessee Lobos, Shipped 
1150177,Shipped,3/7/2024,Older Than 5 Weeks,8,0,Rush Iowa, Shipped 
1150178,Shipped,3/7/2024,Older Than 5 Weeks,6,0,Rush Pennsylvania, Shipped 
1150179,Shipped,3/7/2024,Older Than 5 Weeks,2,0,Rush Maryland, Shipped 
1150183,Shipped,3/7/2024,Older Than 5 Weeks,6,0,Rush Twin Cities, Shipped 
1150187,Shipped,3/7/2024,Older Than 5 Weeks,4,0,Rush Star Cincinnati, Shipped 
1150188,Shipped,3/7/2024,Older Than 5 Weeks,8,0,Rush San Jose, Shipped 
1150195,Shipped,3/7/2024,Older Than 5 Weeks,5,0,Rush Tennessee Lobos, Shipped 
1150197,Shipped,3/7/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1150211,Shipped,3/7/2024,Older Than 5 Weeks,8,0,Rush Virginia, Shipped 
1150212,Shipped,3/7/2024,Older Than 5 Weeks,6,0,Rush Kansas, Shipped 
1150215,Shipped,3/7/2024,Older Than 5 Weeks,9,0,Rush Virginia, Shipped 
1150218,Shipped,3/7/2024,Older Than 5 Weeks,9,0,Rush Emerald Coast United, Shipped 
1150219,Shipped,3/7/2024,Older Than 5 Weeks,3,0,Rush Tennessee Lobos, Shipped 
1150224,Shipped,3/7/2024,Older Than 5 Weeks,1,0,Rush Minnesota, Shipped 
1150228,Shipped,3/7/2024,Older Than 5 Weeks,4,0,Rush San Jose, Shipped 
1150253,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150259,Shipped,3/8/2024,Older Than 5 Weeks,2,0,Rush San Jose, Shipped 
1150260,Shipped,3/8/2024,Older Than 5 Weeks,3,0,Rush Hawaii, Shipped 
1150275,Shipped,3/8/2024,Older Than 5 Weeks,7,0,Rush Twin Cities, Shipped 
1150285,Shipped,3/8/2024,Older Than 5 Weeks,3,0,Rush Fort Lauderdale, Shipped 
1150293,Shipped,3/8/2024,Older Than 5 Weeks,6,0,Rush Kentucky, Shipped 
1150295,Shipped,3/8/2024,Older Than 5 Weeks,1,0,Rush La Krewe Lafayette, Shipped 
1150296,Shipped,3/8/2024,Older Than 5 Weeks,1,0,Rush Ct East, Shipped 
1150300,Shipped,3/8/2024,Older Than 5 Weeks,7,0,Rush Florida, Shipped 
1150304,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1150307,Shipped,3/8/2024,Older Than 5 Weeks,10,0,Rush Hillsboro, Shipped 
1150309,Shipped,3/8/2024,Older Than 5 Weeks,8,0,Rush Union Georgia, Shipped 
1150314,Shipped,3/8/2024,Older Than 5 Weeks,6,0,Rush Montana, Shipped 
1150316,Shipped,3/8/2024,Older Than 5 Weeks,3,0,Rush Ct West, Shipped 
1150321,Shipped,3/8/2024,Older Than 5 Weeks,12,0,Rush Emerald Coast United, Shipped 
1150330,Shipped,3/8/2024,Older Than 5 Weeks,15,0,Rush Virginia, Shipped 
1150332,Shipped,3/8/2024,Older Than 5 Weeks,2,0,Rush Florida, Shipped 
1150341,Shipped,3/8/2024,Older Than 5 Weeks,5,0,Rush Hawaii, Shipped 
1150342,Shipped,3/8/2024,Older Than 5 Weeks,3,0,Rush Mountain, Shipped 
1150343,Shipped,3/8/2024,Older Than 5 Weeks,10,0,Rush Gateway, Shipped 
1150347,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1150352,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush San Jose, Shipped 
1150353,Shipped,3/8/2024,Older Than 5 Weeks,3,0,Rush Ct Select, Shipped 
1150358,Shipped,3/8/2024,Older Than 5 Weeks,2,0,Rush Southwest Virginia, Shipped 
1150359,Shipped,3/8/2024,Older Than 5 Weeks,3,0,Rush Idaho, Shipped 
1150360,Shipped,3/8/2024,Older Than 5 Weeks,3,0,Rush Florida, Shipped 
1150374,Shipped,3/8/2024,Older Than 5 Weeks,6,0,Rush Kansas, Shipped 
1150376,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1150381,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Minnesota, Shipped 
1150382,Shipped,3/8/2024,Older Than 5 Weeks,11,0,Rush Chicago South, Shipped 
1150385,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Chicago South, Shipped 
1150412,Shipped,3/8/2024,Older Than 5 Weeks,2,0,Rush San Jose, Shipped 
1150413,Shipped,3/8/2024,Older Than 5 Weeks,8,0,Rush Tennessee Lobos, Shipped 
1150414,Shipped,3/8/2024,Older Than 5 Weeks,3,0,Rush Iowa, Shipped 
1150418,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150429,Shipped,3/8/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1150431,Shipped,3/8/2024,Older Than 5 Weeks,3,0,Rush Star Cincinnati, Shipped 
1150436,Shipped,3/8/2024,Older Than 5 Weeks,7,0,Rush Florida, Shipped 
1150438,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150439,Shipped,3/8/2024,Older Than 5 Weeks,1,0,Rush Florida, Shipped 
1150442,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1150446,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush San Jose, Shipped 
1150451,Shipped,3/8/2024,Older Than 5 Weeks,5,0,Rush Minnesota, Shipped 
1150453,Shipped,3/8/2024,Older Than 5 Weeks,2,0,Rush Gateway, Shipped 
1150457,Shipped,3/8/2024,Older Than 5 Weeks,1,0,Rush Pennsylvania, Shipped 
1150458,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1150460,Shipped,3/8/2024,Older Than 5 Weeks,9,0,Rush Hawaii, Shipped 
1150464,Shipped,3/8/2024,Older Than 5 Weeks,8,0,Rush Florida, Shipped 
1150468,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Southwest Virginia, Shipped 
1150470,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1150471,Shipped,3/8/2024,Older Than 5 Weeks,8,0,Rush Wisconsin, Shipped 
1150475,Shipped,3/8/2024,Older Than 5 Weeks,7,0,Rush Iowa, Shipped 
1150479,Shipped,3/8/2024,Older Than 5 Weeks,2,0,Rush Iowa, Shipped 
1150480,Shipped,3/8/2024,Older Than 5 Weeks,12,0,Rush Nevada, Shipped 
1150482,Shipped,3/8/2024,Older Than 5 Weeks,6,0,Rush Rock, Shipped 
1150485,Shipped,3/8/2024,Older Than 5 Weeks,6,0,Rush Tennessee Lobos, Shipped 
1150486,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1150490,Shipped,3/8/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150497,Shipped,3/8/2024,Older Than 5 Weeks,5,0,Rush Missouri, Shipped 
1150501,Shipped,3/8/2024,Older Than 5 Weeks,10,0,Rush Northern Colorado, Shipped 
1150502,Shipped,3/8/2024,Older Than 5 Weeks,2,0,Rush Idaho, Shipped 
1150506,Shipped,3/8/2024,Older Than 5 Weeks,2,0,Rush Calico Hawks, Shipped 
1150509,Shipped,3/8/2024,Older Than 5 Weeks,2,0,Rush Delmarva, Shipped 
1150510,Shipped,3/8/2024,Older Than 5 Weeks,5,0,Rush Southwest Virginia, Shipped 
1150512,Shipped,3/8/2024,Older Than 5 Weeks,12,0,Rush Pikes Peak, Shipped 
1150520,Shipped,3/8/2024,Older Than 5 Weeks,1,0,Rush Ct Select, Shipped 
1150521,Shipped,3/8/2024,Older Than 5 Weeks,2,0,Rush Tennessee Lobos, Shipped 
1150522,Shipped,3/8/2024,Older Than 5 Weeks,7,0,Rush Rock, Shipped 
1150525,Shipped,3/8/2024,Older Than 5 Weeks,3,0,Rush San Jose, Shipped 
1150537,Shipped,3/8/2024,Older Than 5 Weeks,6,0,Rush San Jose, Shipped 
1150541,Shipped,3/9/2024,Older Than 5 Weeks,5,0,Rush Hawaii, Shipped 
1150542,Shipped,3/9/2024,Older Than 5 Weeks,6,0,Rush Rock, Shipped 
1150548,Shipped,3/9/2024,Older Than 5 Weeks,5,0,Rush Hawaii, Shipped 
1150555,Shipped,3/9/2024,Older Than 5 Weeks,3,0,Rush San Jose, Shipped 
1150557,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Hawaii, Shipped 
1150565,Shipped,3/9/2024,Older Than 5 Weeks,1,0,Rush Pensacola Fc, Shipped 
1150566,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Chicago Fv, Shipped 
1150570,Shipped,3/9/2024,Older Than 5 Weeks,9,0,Rush Minnesota, Shipped 
1150574,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Canada, Shipped 
1150577,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Chicago Oswego, Shipped 
1150578,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Wisconsin South East, Shipped 
1150591,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Florida, Shipped 
1150594,Shipped,3/9/2024,Older Than 5 Weeks,8,0,Rush Florida, Shipped 
1150598,Shipped,3/9/2024,Older Than 5 Weeks,15,0,Rush Florida, Shipped 
1150601,Shipped,3/9/2024,Older Than 5 Weeks,20,0,Rush Canada, Shipped 
1150604,Shipped,3/9/2024,Older Than 5 Weeks,6,0,Rush Quad Cities, Shipped 
1150610,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150614,Shipped,3/9/2024,Older Than 5 Weeks,1,0,Rush Twin Cities, Shipped 
1150615,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Ny Buffalo, Shipped 
1150616,Shipped,3/9/2024,Older Than 5 Weeks,12,0,Rush Quad Cities, Shipped 
1150618,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Iowa South, Shipped 
1150621,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Mountain, Shipped 
1150626,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1150630,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Colorado, Shipped 
1150632,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Mountain, Shipped 
1150635,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Minnesota, Shipped 
1150646,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1150648,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Emerald Coast United, Shipped 
1150649,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150652,Shipped,3/9/2024,Older Than 5 Weeks,11,0,Rush Hawaii, Shipped 
1150653,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush San Jose, Shipped 
1150654,Shipped,3/9/2024,Older Than 5 Weeks,3,0,Rush Hillsboro, Shipped 
1150656,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1150659,Shipped,3/9/2024,Older Than 5 Weeks,11,0,Rush Chicago Oswego, Shipped 
1150661,Shipped,3/9/2024,Older Than 5 Weeks,3,0,Rush Union Georgia, Shipped 
1150662,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Missouri, Shipped 
1150667,Shipped,3/9/2024,Older Than 5 Weeks,15,0,Rush Rock, Shipped 
1150671,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Colorado, Shipped 
1150676,Shipped,3/9/2024,Older Than 5 Weeks,5,0,Rush San Jose, Shipped 
1150678,Shipped,3/9/2024,Older Than 5 Weeks,7,0,Rush Twin Cities, Shipped 
1150680,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush San Jose, Shipped 
1150683,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Fort Lauderdale, Shipped 
1150687,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Tennessee Lobos, Shipped 
1150692,Shipped,3/9/2024,Older Than 5 Weeks,13,0,Rush Hawaii, Shipped 
1150694,Shipped,3/9/2024,Older Than 5 Weeks,6,0,Rush Rock, Shipped 
1150695,Shipped,3/9/2024,Older Than 5 Weeks,9,0,Rush Gateway, Shipped 
1150698,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1150702,Shipped,3/9/2024,Older Than 5 Weeks,11,0,Rush Florida, Shipped 
1150703,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150705,Shipped,3/9/2024,Older Than 5 Weeks,8,0,Rush Wisconsin West, Shipped 
1150711,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Minnesota, Shipped 
1150714,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Mississippi, Shipped 
1150718,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1150720,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush Mountain, Shipped 
1150725,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150737,Shipped,3/9/2024,Older Than 5 Weeks,7,0,Rush Wisconsin South East, Shipped 
1150742,Shipped,3/9/2024,Older Than 5 Weeks,2,0,Rush San Jose, Shipped 
1150748,Shipped,3/9/2024,Older Than 5 Weeks,9,0,Rush California, Shipped 
1150749,Shipped,3/9/2024,Older Than 5 Weeks,1,0,Rush Missouri, Shipped 
1150757,Shipped,3/9/2024,Older Than 5 Weeks,5,0,Rush Canada, Shipped 
1150761,Shipped,3/9/2024,Older Than 5 Weeks,1,0,Rush Ct Select, Shipped 
1150764,Shipped,3/9/2024,Older Than 5 Weeks,6,0,Rush Rock, Shipped 
1150767,Shipped,3/9/2024,Older Than 5 Weeks,4,0,Rush Montana, Shipped 
1150768,Shipped,3/9/2024,Older Than 5 Weeks,5,0,Rush Rock, Shipped 
1150771,Shipped,3/9/2024,Older Than 5 Weeks,6,0,Rush Hawaii, Shipped 
1150772,Shipped,3/9/2024,Older Than 5 Weeks,6,0,Rush San Jose, Shipped 
1150775,Shipped,3/9/2024,Older Than 5 Weeks,3,0,Rush Fremont, Shipped 
1150777,Shipped,3/10/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1150781,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Emerald Coast United, Shipped 
1150790,Shipped,3/10/2024,Older Than 5 Weeks,3,0,Rush Hawaii, Shipped 
1150794,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Idaho, Shipped 
1150795,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Ct Select, Shipped 
1150798,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush La Krewe Lafayette, Shipped 
1150799,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150805,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Star Cincinnati, Shipped 
1150812,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Mountain, Shipped 
1150815,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1150816,Shipped,3/10/2024,Older Than 5 Weeks,3,0,Rush Tennessee Lobos, Shipped 
1150821,Shipped,3/10/2024,Older Than 5 Weeks,9,0,Rush Ct East, Shipped 
1150826,Shipped,3/10/2024,Older Than 5 Weeks,12,0,Rush Ct West, Shipped 
1150834,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Minnesota, Shipped 
1150836,Shipped,3/10/2024,Older Than 5 Weeks,6,0,Rush San Jose, Shipped 
1150839,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Wisconsin, Shipped 
1150844,Shipped,3/10/2024,Older Than 5 Weeks,5,0,Rush Iowa North, Shipped 
1150845,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Minnesota, Shipped 
1150859,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Kansas, Shipped 
1150860,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Missouri, Shipped 
1150861,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150862,Shipped,3/10/2024,Older Than 5 Weeks,5,0,Rush Iowa, Shipped 
1150866,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Fort Lauderdale, Shipped 
1150867,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150875,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Iowa, Shipped 
1150876,Shipped,3/10/2024,Older Than 5 Weeks,5,0,Rush Mountain, Shipped 
1150880,Shipped,3/10/2024,Older Than 5 Weeks,3,0,Rush Missouri, Shipped 
1150882,Shipped,3/10/2024,Older Than 5 Weeks,6,0,Rush Rock, Shipped 
1150883,Shipped,3/10/2024,Older Than 5 Weeks,10,0,Rush Iowa, Shipped 
1150887,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Southwest Virginia, Shipped 
1150889,Shipped,3/10/2024,Older Than 5 Weeks,3,0,Rush Iowa, Shipped 
1150890,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150891,Shipped,3/10/2024,Older Than 5 Weeks,7,0,Rush Iowa, Shipped 
1150896,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Hawaii, Shipped 
1150897,Shipped,3/10/2024,Older Than 5 Weeks,6,0,Rush Tennessee Lobos, Shipped 
1150898,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Missouri, Shipped 
1150900,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Ny Rochester, Shipped 
1150905,Shipped,3/10/2024,Older Than 5 Weeks,7,0,Rush Star Cincinnati, Shipped 
1150911,Shipped,3/10/2024,Older Than 5 Weeks,14,0,Rush Canada, Shipped 
1150913,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Mountain, Shipped 
1150916,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Southwest Virginia, Shipped 
1150921,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Kentucky, Shipped 
1150922,Shipped,3/10/2024,Older Than 5 Weeks,6,0,Rush Florida, Shipped 
1150927,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Twin Cities, Shipped 
1150935,Shipped,3/10/2024,Older Than 5 Weeks,10,0,Rush Fort Lauderdale, Shipped 
1150937,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Star Cincinnati, Shipped 
1150938,Shipped,3/10/2024,Older Than 5 Weeks,9,0,Rush Chicago South, Shipped 
1150942,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Ny Rochester, Shipped 
1150943,Shipped,3/10/2024,Older Than 5 Weeks,6,0,Rush Wisconsin West, Shipped 
1150946,Shipped,3/10/2024,Older Than 5 Weeks,3,0,Rush Massachusetts, Shipped 
1150950,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Wisconsin, Shipped 
1150956,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150957,Shipped,3/10/2024,Older Than 5 Weeks,12,0,Rush Pikes Peak, Shipped 
1150961,Shipped,3/10/2024,Older Than 5 Weeks,7,0,Rush Minnesota, Shipped 
1150964,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Coastal Bayside, Shipped 
1150965,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Iowa, Shipped 
1150967,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Minnesota, Shipped 
1150970,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Kansas, Shipped 
1150978,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Pennsylvania, Shipped 
1150982,Shipped,3/10/2024,Older Than 5 Weeks,6,0,Rush Alaska, Shipped 
1150986,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Chicago Oswego, Shipped 
1150987,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Twin Cities, Shipped 
1150991,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Virginia, Shipped 
1150993,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Canada, Shipped 
1150994,Shipped,3/10/2024,Older Than 5 Weeks,3,0,Rush Twin Cities, Shipped 
1150997,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Maryland, Shipped 
1151003,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Northern Colorado, Shipped 
1151007,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Mountain, Shipped 
1151008,Shipped,3/10/2024,Older Than 5 Weeks,4,0,Rush Minnesota, Shipped 
1151025,Shipped,3/10/2024,Older Than 5 Weeks,5,0,Rush Ny Rochester, Shipped 
1151026,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Ny Rochester, Shipped 
1151028,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Hawaii, Shipped 
1151029,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Idaho, Shipped 
1151036,Shipped,3/10/2024,Older Than 5 Weeks,3,0,Rush Kansas, Shipped 
1151040,Shipped,3/10/2024,Older Than 5 Weeks,5,0,Rush Iowa, Shipped 
1151047,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Washington, Shipped 
1151058,Shipped,3/10/2024,Older Than 5 Weeks,5,0,Rush San Jose, Shipped 
1151062,Shipped,3/10/2024,Older Than 5 Weeks,1,0,Rush Idaho, Shipped 
1151063,Shipped,3/10/2024,Older Than 5 Weeks,2,0,Rush Idaho, Shipped 
1151066,Shipped,3/10/2024,Older Than 5 Weeks,5,0,Rush Minnesota, Shipped 
1151077,Shipped,3/10/2024,Older Than 5 Weeks,10,0,Rush Chicago South, Shipped 
1151084,Shipped,3/11/2024,Older Than 5 Weeks,5,0,Rush Idaho, Shipped 
1151085,Shipped,3/11/2024,Older Than 5 Weeks,3,0,Rush Hawaii, Shipped 
1151098,Shipped,3/11/2024,Older Than 5 Weeks,3,0,Rush Hawaii, Shipped 
1151118,Shipped,3/11/2024,Older Than 5 Weeks,1,0,Rush Maryland, Shipped 
1151122,Shipped,3/11/2024,Older Than 5 Weeks,1,0,Rush Mississippi, Shipped 
1151126,Shipped,3/11/2024,Older Than 5 Weeks,4,0,Rush Chicago Oswego, Shipped 
1151127,Shipped,3/11/2024,Older Than 5 Weeks,3,0,Rush Ny Syracuse, Shipped 
1151129,Shipped,3/11/2024,Older Than 5 Weeks,1,0,Rush Quincy, Shipped 
1151132,Shipped,3/11/2024,Older Than 5 Weeks,2,0,Rush Ny Select, Shipped 
1151133,Shipped,3/11/2024,Older Than 5 Weeks,23,0,Rush Rock, Shipped 
1151134,Shipped,3/11/2024,Older Than 5 Weeks,4,0,Rush Chicago Oswego, Shipped 
1151136,Shipped,3/11/2024,Older Than 5 Weeks,2,0,Rush Southern Maryland, Shipped 
1151137,Shipped,3/11/2024,Older Than 5 Weeks,1,0,Rush Gateway, Shipped 
1151159,Shipped,3/11/2024,Older Than 5 Weeks,4,0,Rush Mountain, Shipped 
1151162,Shipped,3/11/2024,Older Than 5 Weeks,1,0,Rush Ny Syracuse, Shipped 
1151164,Shipped,3/11/2024,Older Than 5 Weeks,4,0,Rush Iowa South, Shipped 
1151170,Shipped,3/11/2024,Older Than 5 Weeks,12,0,Rush South Texas, Shipped 
1151171,Shipped,3/11/2024,Older Than 5 Weeks,2,0,Rush Ny Select, Shipped 
1151182,Shipped,3/11/2024,Older Than 5 Weeks,4,0,Rush California, Shipped 
1151183,Shipped,3/11/2024,Older Than 5 Weeks,12,0,Rush South Texas, Shipped 
1151192,Shipped,3/11/2024,Older Than 5 Weeks,4,0,Rush Virginia, Shipped 
1151196,Shipped,3/11/2024,Older Than 5 Weeks,1,0,Rush Idaho, Shipped 
1151203,Shipped,3/11/2024,Older Than 5 Weeks,9,0,Rush Bluffton, Shipped 
1151208,Shipped,3/11/2024,Older Than 5 Weeks,3,0,Rush Chicago Oswego, Shipped 
1151219,Shipped,3/11/2024,Older Than 5 Weeks,2,0,Rush Colorado, Shipped 
1151227,Shipped,3/11/2024,Older Than 5 Weeks,8,0,Rush Tennessee Lobos, Shipped 
1151232,Shipped,3/11/2024,Older Than 5 Weeks,3,0,Rush Northern Colorado, Shipped 
1151233,Shipped,3/11/2024,Older Than 5 Weeks,4,0,Rush Minnesota, Shipped 
